Route One 320,Sigur R¢s,61,0.152,0.251,4,-17.614,1,0.0332,0.919,0.98,0.133,0.0396,78.723,239990,4,22.56979,17,0
Route One 326,Sigur R¢s,61,0.0716,0.101,4,-27.713,1,0.0425,0.971,0.913,0.108,0.0338,181.581,240001,3,40.36626,13,0
Route One 327,Sigur R¢s,61,0.0715,0.223,6,-20.836,0,0.0455,0.0615,0.942,0.117,0.0621,181.092,240001,3,24.50234,18,0
Route One 328,Sigur R¢s,61,0.347,0.177,6,-22.497,0,0.0424,0.935,0.953,0.358,0.0391,116.548,239990,4,26.63816,13,0
Route One 329,Sigur R¢s,61,0.0703,0.221,4,-19.631,1,0.0366,0.889,0.968,0.37,0.0389,76.73,240001,4,24.72172,13,0
Route One 330,Sigur R¢s,61,0.0784,0.215,4,-20.47,1,0.0468,0.956,0.99,0.439,0.0302,81.596,240001,4,24.4073,13,0
Route One 331,Sigur R¢s,61,0.102,0.196,1,-21.201,0,0.0401,0.981,0.987,0.151,0.0386,81.316,240001,4,34.95734,16,0
Route One 332,Sigur R¢s,61,0.196,0.206,1,-21.981,0,0.0409,0.983,0.934,0.194,0.0397,115.718,240001,4,31.52763,14,0
Route One 333,Sigur R¢s,61,0.372,0.277,6,-23.634,0,0.0474,0.805,0.716,0.17,0.0469,115.955,240001,4,69.40717,8,0
Route One 334,Sigur R¢s,61,0.11,0.159,4,-26.351,1,0.0447,0.98,0.956,0.206,0.0335,76.02,240001,4,72.19016,8,0
Route One 335,Sigur R¢s,61,0.0829,0.185,1,-21.31,0,0.0472,0.981,0.989,0.106,0.0371,75.209,240001,4,47.50452,14,0
Route One 336,Sigur R¢s,61,0.0968,0.192,1,-21.432,0,0.0402,0.984,0.965,0.194,0.0378,88.523,239990,4,40.56256,11,0
Route One 337,Sigur R¢s,61,0.264,0.246,6,-23.615,0,0.0472,0.952,0.943,0.11,0.0379,116.249,240001,4,37.73487,12,0
Route One 343,Sigur R¢s,61,0.17,0.182,1,-21.663,0,0.0449,0.986,0.99,0.23,0.0366,85.508,240001,4,21.53094,15,0
Route One 344,Sigur R¢s,61,0.116,0.142,1,-21.934,0,0.0418,0.984,0.992,0.0973,0.0355,80.146,239990,4,25.08584,16,0
Route One 345,Sigur R¢s,61,0.146,0.195,2,-23.181,1,0.0401,0.792,0.916,0.186,0.0371,138.733,240001,5,45.38684,16,0
Route One 346,Sigur R¢s,61,0.111,0.178,4,-21.67,1,0.0512,0.983,0.992,0.335,0.0311,74.54,240001,4,45.58625,12,0
Route One 347,Sigur R¢s,61,0.211,0.0558,9,-32.872,1,0.0489,0.937,0.925,0.134,0.0509,116.799,240001,4,53.8577,9,0
Route One 348,Sigur R¢s,61,0.175,0.183,6,-20.088,0,0.0465,0.929,0.981,0.353,0.0384,116.781,240001,4,135.23488,13,0
Route One 358,Sigur R¢s,61,0.166,0.287,6,-16.897,0,0.0395,0.83,0.991,0.41,0.0622,111.299,240001,3,123.78318,12,0
Route One 359,Sigur R¢s,61,0.104,0.17,4,-17.728,1,0.0367,0.868,0.275,0.117,0.0335,166.678,240001,5,97.25728,4,0
Route One 360,Sigur R¢s,61,0.0947,0.101,4,-22.508,1,0.0399,0.951,0.843,0.162,0.0352,84.749,239990,3,138.24694,10,0
Route One 361,Sigur R¢s,61,0.22,0.25,4,-16.951,1,0.0348,0.881,0.99,0.42,0.0388,74.749,240001,3,37.604,13,0
Route One 362,Sigur R¢s,61,0.0879,0.153,1,-20.603,0,0.0421,0.982,0.988,0.11,0.031,85.758,240001,4,46.13511,12,0
Route One 363,Sigur R¢s,61,0.108,0.231,6,-23.581,0,0.0409,0.978,0.983,0.583,0.06,82.967,240001,4,57.30884,12,0
Route One 364,Sigur R¢s,61,0.504,0.231,6,-24.582,0,0.0486,0.546,0.525,0.108,0.0375,116.377,240001,4,34.67771,9,0
Route One 365,Sigur R¢s,61,0.225,0.17,4,-25.397,1,0.0463,0.986,0.907,0.102,0.0326,115.344,240001,4,71.67357,11,0
Route One 366,Sigur R¢s,61,0.0755,0.179,1,-20.906,0,0.0456,0.986,0.987,0.148,0.0347,80.104,240001,4,30.37099,16,0
Route One 367,Sigur R¢s,61,0.186,0.206,1,-20.975,0,0.0437,0.982,0.966,0.223,0.0348,73.283,240001,4,69.69122,12,0
Route One 368,Sigur R¢s,61,0.413,0.275,6,-23.476,0,0.0434,0.84,0.825,0.141,0.0672,116.223,239990,4,59.34288,10,0
Route One 369,Sigur R¢s,61,0.184,0.275,11,-18.189,0,0.0386,0.862,0.989,0.15,0.0546,111.889,240001,3,29.43333,15,0
Route One 370,Sigur R¢s,61,0.257,0.29,11,-17.912,0,0.0387,0.869,0.987,0.117,0.0395,112.554,240001,3,20.36965,18,0
Royal Asiatic Society,Tigers on Trains,12,0.565,0.412,7,-7.834,1,0.028,0.796,0.000142,0.145,0.213,129.976,232885,4,36.74684,10,0
Ruby's Wishes,Unwed Sailor,20,0.556,0.876,7,-6.756,1,0.0274,0.52,0.93,0.128,0.401,138.761,183293,4,31.98905,10,0
Rudiments of A Spiritual Life,The American Dollar,53,0.335,0.455,3,-8.47,0,0.0301,0.0913,0.83,0.16,0.0337,127.925,303893,3,31.9761,15,0
Run Home,And So I Watch You from Afar,39,0.196,0.944,2,-7.421,1,0.177,0.000402,0.774,0.144,0.0393,128.609,273200,4,106.71981,11,0
Runes To My Memory,Amon Amarth,63,0.479,0.99,7,-3.578,1,0.0936,5.25E-05,0.0854,0.332,0.0373,125.989,272693,4,31.12593,10,0
Rustling Trees,Wolfgang Michael,15,0.536,0.326,8,-11.384,1,0.0358,0.359,0.141,0.112,0.13,112.651,342952,4,93.82015,9,0
Sad Heart Of Mine,Caspian,46,0.389,0.451,5,-10.178,1,0.0348,0.0161,0.883,0.1,0.103,120.004,267333,3,48.1586,12,0
Salka,Sigur R¢s,61,0.33,0.469,4,-7.655,0,0.03,0.429,0.724,0.0863,0.0936,120.701,369613,4,67.92576,12,0
Salt,sober rob,48,0.645,0.725,8,-5.607,0,0.0387,0.587,0.17,0.372,0.397,150.133,200000,4,65.625,9,0
Samskeyti - Live,Sigur R¢s,61,0.346,0.393,3,-10.8,1,0.0388,0.957,0.901,0.0858,0.0485,78.847,322853,4,260.15288,5,0
Sarcophagic Frenzy,Cannibal Corpse,53,0.285,0.993,6,-5.266,1,0.181,8.20E-05,0.679,0.0927,0.0868,117.372,222880,4,16.45148,10,0
Saturday Night,Suede,55,0.505,0.857,8,-6.368,1,0.0585,0.0574,7.43E-05,0.189,0.316,116.451,276040,4,39.8717,11,0
Scapegoat,The Agony Scene,32,0.476,0.993,4,-2.298,0,0.117,1.96E-06,0.195,0.0536,0.141,139.989,176467,4,49.34896,8,0
Scared to Be Lonely,Martin Garrix,83,0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,220883,4,21.38162,12,0
Scene Kya Hai,Nucleya,41,0.664,0.899,0,-6.827,1,0.232,0.00185,9.52E-06,0.732,0.692,142.025,152113,4,25.37463,9,0
Scourge of Iron,Cannibal Corpse,53,0.446,0.977,10,-5.009,0,0.102,0.000539,0.376,0.119,0.305,171.994,284400,4,96.3961,8,0
Seaside Eyes,Porch Lights,7,0.58,0.304,0,-13.682,1,0.0329,0.881,0.0347,0.301,0.325,114.109,242373,3,27.97743,12,0
Seasons,Chase Coy,34,0.677,0.474,8,-8.161,1,0.0537,0.714,9.86E-06,0.0745,0.477,154.968,182090,3,24.09731,10,0
Second Side,Yomoti,50,0.752,0.476,1,-7.252,1,0.114,0.34,0.761,0.155,0.59,163.967,131712,4,41.53946,6,0
Second Skin,Dying Fetus,46,0.306,0.973,1,-6.021,1,0.0649,0.000522,0.555,0.308,0.308,109.83,282080,4,44.74335,12,0
See Me Standing,DeStorm Power,41,0.523,0.499,10,-12.824,1,0.274,0.0649,3.04E-06,0.163,0.408,159.73,244026,4,38.69126,11,0
Seed Of Filth,Six Feet Under,43,0.425,0.837,7,-5.825,1,0.0337,0.00714,0.721,0.084,0.525,95.006,297613,4,60.73857,12,0
Seething with Disdain,Dying Fetus,46,0.34,0.939,2,-6.055,1,0.0863,0.00108,0.813,0.18,0.63,115.89,333000,4,77.44699,14,0
Selah,Carinthia,32,0.565,0.427,9,-14.158,1,0.0281,0.812,0.898,0.101,0.0657,106.979,334020,3,28.75519,10,0
Selfish,DeStorm Power,41,0.512,0.738,8,-7.489,0,0.0892,0.0551,0,0.214,0.207,94.189,166020,4,34.71029,6,0
Send Off,Explosions In The Sky,58,0.447,0.319,11,-9.663,1,0.031,0.877,0.855,0.0943,0.0924,119.924,249733,4,77.09971,9,0
Servants of Hypocrisy,Acrania,38,0.44,0.977,8,-4.315,1,0.178,0.000128,0.212,0.222,0.308,145.046,222875,4,62.53185,8,0
Settler,Balmorhea,57,0.274,0.429,4,-11.648,1,0.0356,0.173,0.497,0.0602,0.243,154.119,399267,3,82.84557,14,0
Severance (Ft.Tyler Shelton),Existence Has Failed,10,0.306,0.982,2,-2.801,0,0.302,0.000107,0.661,0.262,0.0392,119.543,330662,5,32.9429,13,0
Sex & Candy,Marcy Playground,56,0.663,0.549,2,-9.581,1,0.0248,0.246,0,0.124,0.655,80.414,175533,4,57.825,6,0
Shaky Ground,Freedom Fry,54,0.721,0.507,9,-7.439,1,0.028,0.54,3.94E-06,0.114,0.43,116.05,192893,4,26.58618,10,0
Shine,Benjamin Francis Leftwich,63,0.714,0.533,4,-10.405,1,0.0293,0.64,1.70E-06,0.162,0.631,118.107,182613,4,50.72215,9,0
Ship Shape,Tigers on Trains,12,0.551,0.378,0,-11.283,1,0.0305,0.291,2.85E-05,0.101,0.314,124.07,207915,3,27.41898,8,0
Shokawa,SINY,54,0.587,0.452,0,-9.656,1,0.495,0.839,0.891,0.0979,0.622,160.497,155182,4,33.04954,7,0
Sick Boogie Murder,Trepalium,23,0.352,0.883,1,-5.218,1,0.089,0.000257,0.777,0.0388,0.42,100.269,201453,4,56.80796,9,0
Sidewall,Praizee,27,0.851,0.171,0,-9.565,1,0.162,0.4,0.749,0.111,0.512,80.064,132000,4,25.55453,6,0
Signaling Through The Flames,The American Dollar,53,0.328,0.475,6,-8.588,0,0.0314,0.0839,0.959,0.0911,0.0668,133.918,318613,4,36.69462,14,0
Signing Off,D-A-L,34,0.672,0.786,5,-6.253,0,0.0351,0.0158,0.821,0.115,0.554,94.035,268000,4,42.33075,12,0
Sigur 4 (Untitled),Sigur R¢s,61,0.235,0.452,0,-11.614,1,0.0325,0.422,0.857,0.153,0.108,118.681,417077,4,77.99962,20,0
Sillage,We Were Heading North,2,0.555,0.706,9,-6.523,1,0.0291,0.00652,0.956,0.0715,0.34,117.037,316886,4,35.90361,9,0
Sinking Friendships,J¢nsi,56,0.467,0.609,7,-7.893,1,0.0326,0.657,0.00379,0.0887,0.295,117.977,282120,4,32.18494,14,0
Siren Charms,In Flames,68,0.576,0.863,3,-4.245,0,0.0491,0.000457,0.000593,0.0763,0.4,95.081,184253,3,63.23393,6,0
Sister,Unwed Sailor,20,0.546,0.514,6,-10.465,0,0.0269,0.316,0.943,0.0852,0.0724,110.045,366067,3,25.30747,11,0
Sister,Unwed Sailor,20,0.546,0.514,6,-10.465,0,0.0269,0.316,0.943,0.0852,0.0724,110.045,366067,3,37.10189,12,0
Six Days At The Bottom Of The Ocean,Explosions In The Sky,58,0.245,0.425,2,-14.924,0,0.0355,0.48,0.866,0.155,0.0487,108.68,523333,3,38.73434,21,0
Skeletons,JR JR,51,0.631,0.809,8,-7.988,1,0.0387,0.238,0.00273,0.283,0.597,101.021,138707,4,39.80901,6,0
Skinned and Fucked,Ingested,37,0.301,0.978,9,-5.534,1,0.234,0.000227,0.237,0.551,0.231,133.04,231587,4,44.74223,9,0
Skrangers,Kamandi,41,0.585,0.526,8,-10.659,1,0.112,0.137,0.00159,0.114,0.154,114.98,184033,4,34.0297,8,0
Sky Pretty,Masked Man,56,0.809,0.114,10,-10.573,0,0.109,0.929,0.907,0.101,0.145,78.98,145823,4,22.89069,6,0
sky to you,luvwn,47,0.632,0.252,11,-12.342,0,0.0589,0.95,0.787,0.115,0.744,171.769,89302,4,61.15116,4,0
Skyhunter,Metalocalypse: Dethklok,56,0.557,0.944,1,-3.267,1,0.0551,6.36E-05,0.511,0.126,0.334,95.02,248120,4,39.54524,9,0
Skylines,The Album Leaf,53,0.666,0.71,8,-9.182,1,0.0325,0.301,0.902,0.0874,0.325,119.995,307947,4,24.26812,13,0
Slave: Mother Earth,Left to the Wolves,6,0.456,0.933,2,-2.891,1,0.087,0.000217,0.44,0.193,0.159,105.95,199987,4,21.30734,11,0
Slaves of Fear,Amon Amarth,63,0.328,0.982,11,-5.737,1,0.0763,2.18E-05,0.00315,0.304,0.211,196.01,265067,4,62.28246,8,0
Sleep On The Floor,The Lumineers,76,0.389,0.431,7,-8.061,1,0.0344,0.249,0,0.13,0.275,142.14,211851,4,46.03166,8,0
Sleep Song,Hooded Fang,30,0.599,0.77,10,-7.002,1,0.0369,0.252,0.0037,0.0919,0.763,129.976,223987,4,30.67954,8,0
Sleeper,Pompeii,11,0.287,0.27,4,-11.571,1,0.0345,0.328,0.724,0.0807,0.0354,97.931,341454,3,30.71967,12,0
Slide,The Republic of Wolves,29,0.458,0.309,1,-8.723,1,0.0294,0.215,0.00108,0.0772,0.228,123.941,286687,4,28.76341,11,0
Snake Eyes,David Holmes,43,0.744,0.651,6,-7.43,0,0.107,0.000277,0.835,0.112,0.868,125.005,177467,4,29.09515,8,0
Snake Plant,jobii,38,0.557,0.488,4,-7.22,0,0.243,0.0291,0.445,0.116,0.392,172.784,131229,4,64.19068,6,0
Snow,Lights & Motion,56,0.494,0.445,5,-12.033,1,0.027,0.033,0.892,0.0999,0.0531,107.008,399042,4,25.39116,12,0
"So Long, Lonesome",Explosions In The Sky,58,0.436,0.363,6,-12.313,1,0.0312,0.738,0.525,0.0686,0.04,104.999,220373,3,46.81887,12,0
So Much More Than This,Grace VanderWaal,65,0.742,0.522,5,-4.111,1,0.152,0.136,0,0.0422,0.751,180.039,174080,4,24.88192,8,0
So. Heavy.,Psychostick,46,0.528,0.921,1,-5.6,1,0.192,5.76E-05,0.0028,0.267,0.344,120.573,288004,4,60.70105,12,0
Soil the Stillborn,Infant Annihilator,44,0.236,0.981,6,-2.635,1,0.299,7.94E-06,0.874,0.325,0.134,160.114,239696,4,24.82131,11,0
Solace,Fait,18,0.219,0.334,0,-12.505,0,0.0337,0.105,0.881,0.0859,0.117,134.855,197100,4,24.09656,9,0
Some Boys,Death Cab for Cutie,68,0.489,0.706,9,-9.445,1,0.048,0.0171,0.201,0.125,0.495,145.272,190720,3,65.79628,5,0
Somebody Else,VêRITê,60,0.674,0.593,11,-6.47,0,0.0582,0.201,0.000529,0.209,0.464,116.995,233077,4,62.87386,10,0
Something About Space Dude,Miley Cyrus,84,0.662,0.32,7,-12.017,1,0.0284,0.718,0.17,0.115,0.512,92.979,208813,4,77.24292,7,0
Something Happened,Greg Haines,39,0.683,0.446,2,-11.75,1,0.0438,0.495,0.861,0.114,0.0644,101.333,340270,4,30.79922,13,0
Something To Believe In,Young the Giant,69,0.623,0.886,1,-3.044,1,0.0404,0.0245,0,0.247,0.709,92.021,228467,4,42.82332,8,0
Somnambulance,The American Dollar,53,0.342,0.508,0,-9.849,0,0.0321,0.0222,0.026,0.0813,0.109,140.067,268520,3,23.50318,18,0
Somnus (Live),Rhian Sheehan,41,0.094,0.275,11,-13.858,1,0.0479,0.314,0.765,0.778,0.0448,53.846,301202,4,30.09349,10,0
"Sonata No. 14 ""Moonlight"" in C-Sharp Minor"", Op. 27 No. 2: I. Adagio sostenuto",Ludwig van Beethoven,72,0.184,0.00527,1,-37.264,0,0.0432,0.995,0.887,0.173,0.151,170.612,315427,3,34.20898,15,0
Song To Make Love To,Deep Blue Something,57,0.403,0.977,0,-5.937,1,0.102,0.00684,0.152,0.0968,0.532,173.556,188627,4,59.18838,8,0
Sort Of (Instrumental),Ingrid Michaelson,62,0.422,0.42,2,-13.923,1,0.0292,0.911,0.794,0.0947,0.144,153.886,199481,4,62.76536,8,0
Soul Meets Body,Death Cab for Cutie,68,0.621,0.853,2,-5.735,0,0.0253,0.0767,3.26E-06,0.0893,0.714,128.142,229413,4,45.81638,10,0
SoulFourtyFive,RudeManners,45,0.678,0.279,9,-14.645,0,0.0487,0.444,0.852,0.0874,0.445,140.098,130286,5,23.33191,11,0
Sounds of Green,Keith Merrill,30,0.519,0.414,2,-13.304,1,0.0302,0.675,0.879,0.0676,0.187,139.956,173957,4,28.44412,7,0
soupeddd!,mommy,65,0.54,0.268,5,-13.594,1,0.124,0.707,0.856,0.1,0.538,74.959,189000,4,27.72058,9,0
Sovereign Hate,Serpentine Dominion,25,0.243,0.987,2,-4.244,1,0.124,0.000255,0.0358,0.0998,0.078,114.745,223518,3,18.24798,9,0
Spare Key (Acoustic),The Republic of Wolves,29,0.482,0.379,7,-7.292,1,0.0332,0.405,4.05E-05,0.179,0.21,133.854,222261,4,28.81755,11,0
Spawn of Agony,Boris The Blade,32,0.581,0.949,8,-3.656,1,0.0931,0.000585,0.00651,0.295,0.229,132.507,208703,4,45.79124,9,0
Spirited Away - The Dragon Boy / The Bottomless Pit,Joe Hisaishi,58,0.394,0.248,0,-19.553,0,0.0343,0.758,0.87,0.128,0.209,120.855,245640,4,37.3109,10,0
Spring,Windsor Airlift,18,0.64,0.374,11,-12.363,1,0.0343,0.866,0.881,0.237,0.125,111.01,326216,4,18.75438,18,0
Spruce,bitbeats,33,0.809,0.371,5,-9.529,1,0.132,0.355,0.651,0.436,0.0639,82.018,153069,4,36.62065,5,0
Stabbed,Black Therapy,23,0.217,0.991,8,-3.343,1,0.126,2.63E-05,0.0132,0.389,0.0741,195.062,258000,3,53.34792,13,0
Stairway to Heaven - Page Remasters,Led Zeppelin,79,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4,28.33298,16,0
Standing in Silence Pt. 10 (Live),Rhian Sheehan,41,0.159,0.132,6,-16.868,0,0.0431,0.03,0.628,0.7,0.0255,81.766,353421,4,124.82797,11,0
Standing in Silence Pt. 13 (Live),Rhian Sheehan,41,0.162,0.0878,7,-24.207,1,0.0396,0.264,0.815,0.735,0.0341,70.858,243905,4,50.0133,12,0
Standing in Silence Pt. 4 (Live),Rhian Sheehan,41,0.143,0.122,2,-22.106,0,0.0366,0.0976,0.866,0.325,0.0326,86.539,280955,4,29.99115,13,0
Standing in Silence Pt.1 (Live),Rhian Sheehan,41,0.105,0.229,5,-22.934,0,0.0537,0.483,0.693,0.373,0.0581,68.398,323757,4,35.42167,10,0
Star-Crossed,The End Of The Ocean,42,0.488,0.891,0,-5.691,1,0.0327,0.115,0.912,0.211,0.301,135.007,409508,4,85.92774,13,0
Starlit Souvenirs,Windsor Airlift,18,0.661,0.292,0,-16.042,1,0.0311,0.895,0.883,0.0748,0.239,104.043,343039,4,132.27395,10,0
Stars Appear,Adam Young,43,0.627,0.514,0,-12.861,1,0.0293,0.918,0.87,0.0909,0.194,127.959,139813,4,37.16838,7,0
Starve,Dark Sermon,11,0.193,0.904,6,-4.953,0,0.0814,1.21E-05,0.853,0.259,0.222,126.196,274118,1,49.81741,12,0
Statutory Ape,The Black Dahlia Murder,52,0.443,0.993,0,-4.833,0,0.122,1.03E-05,0.0287,0.0744,0.0403,106.239,222280,4,21.11591,11,0
"Stay Young, Go Dancing",Death Cab for Cutie,68,0.529,0.66,6,-8.494,1,0.0302,0.0246,0.0318,0.206,0.647,132.246,170293,3,22.14018,10,0
Stellar,MONO,44,0.139,0.195,11,-16.581,0,0.0366,0.782,0.927,0.0987,0.0468,99.983,298960,3,29.50779,12,0
Steps In Static Progression,Giants,14,0.567,0.554,6,-5.147,1,0.0309,0.000326,0.886,0.0426,0.421,143.985,243307,4,26.70579,8,0
Still,Salt Of The Sound,43,0.207,0.222,7,-22.936,1,0.0505,0.966,0.918,0.0931,0.122,129.782,228389,4,27.48145,16,0
Still Echoes,Lamb of God,64,0.257,0.989,2,-5.005,1,0.127,4.46E-05,0.0167,0.358,0.0935,121.061,262334,4,104.17989,8,0
Still They Pray,Aeon,28,0.298,0.991,10,-4.561,0,0.234,4.30E-06,0.875,0.349,0.0868,199.943,228573,3,38.38969,10,0
Stillborn,Ingested,37,0.214,0.934,1,-5.126,1,0.198,2.58E-05,0.169,0.248,0.232,166.516,232493,1,95.57469,9,0
Stories Not Forgotten,Windsor Airlift,18,0.664,0.433,0,-15.079,1,0.0388,0.894,0.894,0.0698,0.319,120.02,186022,4,51.62967,8,0
Storm,Godspeed You! Black Emperor,45,0.102,0.614,3,-9.433,1,0.0649,0.21,0.714,0.0996,0.0379,182.349,1352413,3,75.21561,42,0
Stormland,Kataklysm,43,0.309,0.91,6,-4.845,0,0.136,4.72E-06,0.000774,0.0396,0.363,104.431,193373,4,44.30382,9,0
Stormur,Sigur R¢s,61,0.43,0.814,0,-6.845,1,0.0551,0.00809,0.0254,0.0976,0.0736,119.996,295013,4,36.7661,15,0
Stray(s),The Republic of Wolves,29,0.606,0.71,7,-6.567,0,0.029,0.00883,0.000171,0.109,0.281,97.495,293322,4,62.72088,10,0
Stray(S) (Alternate),The Republic of Wolves,29,0.409,0.457,10,-7.833,1,0.0289,0.000119,0.489,0.0863,0.173,97.55,306037,4,41.10461,11,0
Struggle for Life,Hopelezz,14,0.272,0.976,0,-4.552,0,0.14,0.00282,0.033,0.38,0.165,199.748,234855,4,30.15903,10,0
Stuck In The Middle With You,Stealers Wheel,60,0.749,0.74,7,-4.965,1,0.0334,0.0552,0.000569,0.16,0.962,124.463,206560,4,61.81182,5,0
Styrofoam Plates,Death Cab for Cutie,68,0.517,0.545,9,-9.781,1,0.0238,0.00777,0.00309,0.202,0.381,144.074,324213,3,70.60155,15,0
Subjected to a Beating,Dying Fetus,46,0.231,0.983,8,-5.199,1,0.0977,0.000254,0.059,0.506,0.336,161.044,293387,4,29.98839,13,0
Such Great Heights (Performed by Iron & Wine) - Remastered,The Postal Service,56,0.607,0.301,6,-10.313,1,0.0291,0.763,0.915,0.383,0.562,93.976,256227,4,20.75645,12,0
Suddenly,Predawn,34,0.597,0.245,7,-17.365,0,0.0297,0.833,0.000423,0.0949,0.441,93.971,194520,4,46.80633,7,0
Suede Gully,Puma,14,0.797,0.736,2,-5.6,1,0.147,0.0196,0,0.0858,0.562,100.041,193071,4,27.73253,10,0
Sugar River,Matt Pond PA,39,0.681,0.48,9,-12.58,1,0.0362,0.366,0.0739,0.104,0.555,93.997,203077,4,90.78044,5,0
Summer,Benjamin Francis Leftwich,63,0.545,0.511,7,-10.487,1,0.0299,0.67,0.0137,0.0656,0.428,123.007,221587,4,31.25602,9,0
Summer Birds Sing,Windsor Airlift,18,0.608,0.632,10,-9.361,1,0.0343,0.542,0.826,0.0741,0.767,115.991,167974,4,22.83642,8,0
Summer Breeze,Seals and Crofts,58,0.501,0.474,5,-10.041,1,0.0386,0.611,0.0298,0.0667,0.35,88.609,203967,4,17.15949,10,0
Summer Eyes,Airplanes,21,0.52,0.882,2,-6.214,1,0.0398,0.133,0.959,0.0758,0.491,110.029,215595,4,57.51797,9,0
Summer Rain,[ocean jams],49,0.882,0.638,6,-4.391,0,0.0479,0.609,0.793,0.0999,0.586,82.019,128885,4,58.53334,5,0
Summer Skin,Death Cab for Cutie,68,0.615,0.476,2,-12.205,0,0.0337,0.161,0.0334,0.0946,0.611,91.584,194227,4,97.06938,6,0
Sunbeams,Moonlit Sailor,33,0.475,0.642,0,-8.852,1,0.0299,0.0461,0.894,0.141,0.0872,116.89,329547,4,25.29476,13,0
Sunny.,SPEECHLESS,55,0.685,0.623,0,-9.995,1,0.427,0.808,0.92,0.105,0.0378,85.035,101669,4,81.95366,3,0
Sunset,POLR,31,0.754,0.105,1,-12.424,0,0.127,0.851,0.952,0.0763,0.41,129.983,108923,4,42.02134,5,0
Sunset In The Maldives,"Sarah, the Illstrumentalist",40,0.73,0.719,4,-4.005,0,0.0366,0.108,0.884,0.141,0.591,92.997,167125,4,31.62284,8,0
Sunshine In Chicago,Sun Kil Moon,50,0.654,0.0962,3,-16.878,1,0.0411,0.936,2.72E-06,0.104,0.602,100.252,154467,4,29.04365,8,0
Surrender,PaulWetz,29,0.615,0.639,6,-9.001,0,0.0634,0.623,4.18E-05,0.144,0.175,120.02,219947,4,48.51273,9,0
Survival Sequence,Acrania,38,0.396,0.839,9,-5.194,1,0.0681,0.000264,0.869,0.229,0.263,170.132,154625,4,39.64831,6,0
Susceptible to Retinal Reprogrammability,Acrania,38,0.316,0.925,9,-4.773,1,0.102,0.000547,0.158,0.765,0.514,138.346,212250,4,21.37852,9,0
Sustained Combustion,Saxon Shore,25,0.421,0.75,9,-4.665,1,0.0378,0.000232,0.878,0.0863,0.102,102.059,245827,4,27.96641,7,0
Svefn-g-englar,Sigur R¢s,61,0.2,0.466,9,-12.298,1,0.0486,0.557,0.702,0.108,0.0572,136.913,606850,5,38.86377,32,0
Svefn-g-englar - Live,Sigur R¢s,61,0.192,0.436,9,-11.521,1,0.037,0.712,0.726,0.723,0.038,112.302,612907,4,23.26128,24,0
"Swan Lake, Op. 20, Act II No. 10: Act II By a Lake: No. 10. Scene: Moderato",Pyotr Ilyich Tchaikovsky,68,0.218,0.114,4,-20.316,0,0.0365,0.837,0.899,0.114,0.121,87.554,160267,4,78.10585,6,0
Sweet & Bitter,Kush Kush,46,0.776,0.605,0,-5.916,1,0.0545,0.262,0,0.0642,0.617,98.966,181270,4,20.57605,10,0
Sweet Berries,Handbook,48,0.731,0.252,10,-7.704,0,0.0442,0.0408,0.787,0.103,0.471,89.003,167191,4,43.14869,7,0
Swing Set,Moving Mountains,35,0.47,0.644,4,-7.314,1,0.0269,0.00788,0.125,0.0934,0.22,160.068,314080,4,36.31283,9,0
Sycamore,Caspian,46,0.284,0.585,2,-8.891,1,0.0517,0.0118,0.907,0.193,0.17,112.052,545813,4,39.04122,25,0
Sycamore (Live),Caspian,46,0.201,0.456,2,-10.373,1,0.0508,0.0376,0.889,0.698,0.113,113.747,669769,4,39.08499,28,0
Symmetry,Metalocalypse: Dethklok,56,0.541,0.941,1,-5.322,1,0.0563,0.000174,0.846,0.183,0.553,150.027,271227,3,39.33229,13,0
Synecdoche,Anton Belov,25,0.309,0.231,11,-20.126,0,0.0381,0.956,0.925,0.349,0.038,120.071,366000,4,41.18866,17,0
Take a Minute,Unwed Sailor,20,0.447,0.627,7,-6.653,1,0.028,0.0135,0.904,0.106,0.32,112.026,253467,4,35.27323,9,0
Take Care and Safe Home,The Candlepark Stars,15,0,0,0,-9.764,0,0,0,0,0,0,0,3056,0,31.52847,9,0
Takk...,Sigur R¢s,61,0.19,0.207,7,-18.692,1,0.0404,0.521,0.853,0.213,0.038,86.917,117893,3,64.33604,4,0
Talk to Jan,Danny Elfman,62,0.645,0.194,0,-18.105,1,0.0366,0.983,0.948,0.103,0.101,112.155,88947,4,56.56816,4,0
Tea Merchants,Rachel Grimes,38,0.311,0.0652,0,-16.387,1,0.0499,0.978,0.875,0.0799,0.165,136.073,296560,3,50.05205,12,0
Teleshopping,Delayde,61,0.673,0.211,8,-13.704,0,0.24,0.772,0.854,0.298,0.281,79.193,104125,4,27.1209,3,0
Tender,Korey Wade,32,0.712,0.357,11,-13.04,0,0.0492,0.473,0.735,0.105,0.394,90.058,116688,4,64.05057,4,0
Test & Recognise - HWLS Remix,Seekae,41,0.678,0.517,5,-9.773,0,0.0562,0.00663,0.163,0.101,0.32,129.972,223021,4,27.57544,10,0
The Advent,The Black Dahlia Murder,52,0.478,0.994,1,-2.754,1,0.079,0.000144,0.0337,0.469,0.181,101.942,221973,4,72.23245,9,0
